901996,The startDate for region report can not be earlier than 20091201 when levelOfDetails is keywordid level
901997,The number is over 5000
901998,The timespan is over 367
901999,Dataitem size is litte than 3
9011000,Lack required dataitem
9011004,The xijing sublink report can not provide average position in performance data
9011005,The levelOfDetails for xijing sublink report illegal
9011006,The range for xijing sublink report illegal
9011007,The xijing sublink report can not provide conversion in performance data
9011008,The device for historical rank report should be 1(PC) or 2(MOBILE).
9011009,The startDate for daily data of historical rank report should not be earlier than today-30
9011010,The startDate for hour's data of historical rank report should not be earlier than today-2
9011011,The request unitOfTime is invalid
9011012,The levelOfDetails for historical rank report can only be keyword
9011013,"The range for historical rank report can only be account, keyword"
9011014,The order for historical rank report should be set to null
9011015,The performanceData for historical rank report should not be empty
9011016,The startDate for sublink report should not be earlier than today-89
9011017,"The request unitOfTime is invalid(choose from 3,4,5)"
9011018,The levelOfDetails for sublink report can only be keyword(6)
9011019,The Statistics range for sublink report can only be account(2)
9011020,The order for sublink report should be set to null
9011021,The performanceData can only choose form (cost cpc click impression ctr)
9011027,The platform for this request is invalid
9011028,"The report request is refused, requested too frequently."
9011031,The endDate can't be later than today
9011033,The date format of this request is invalid(yyyy-MM-dd)
9011036,The startDate is illegal(The startDate can't be 31 days' earlier than today for the hour report).
9011040,The report is still in process
901501,Duplicated folder names in the request
901502,Folder name exists in system
901503,Folder name is longer than 30 bytes
901504,Folder name is null
901505,Foler number exceeds 20
901506,Folder id not exist
901507,Duplicated folder ids in the request
901508,Monitor keyword nubmer exceeds 2000
901509,Monitor id not exist
901510,Duplicated monitors in the request
901511,Monitor exists in the folder
901512,Duplicated monitorId in the request
901513,Duplicated keywordId in the request
9014,The request object is null
90113,The keyword id does not exist
9011038,The device of KR is invalid
901616,The request device is invalid
901693,Price for keyword estimation is not valid
901701,Seed Word is null
901702,Seed Word is longer than 64 bytes
901703,Seed Word Array is null
901704,Seed Word array includes null element
901705,Seed Word number exceeds 100
901706,Positive word is longer than 64 bytes
901710,Invalid Match Type
901711,Negative word number exceeds 10
901712,Negative word is longer than 64 bytes
901713,The pv lower limit is not valid
901714,The pv upper limit is not valid
901715,The pv lower limit is higher than the upper limit
901716,The competition lower limit is not valid
901717,The competition upper limit is not valid
901718,The competition lower limit is higher than the upper limit
901719,The search region is not valid
901720,The maximum return number is not valid
901722,The request KRFile ID is null
901723,The request KRFile ID not exist
901724,The request KR File is still in processing
901725,No authorization to remove duplicate on the user id
901726,User id not exist
901727,Access time out
901728,System error
901729,Negative word array includes null element
901730,Search Region array includes null element
901741,Seed URL is null
901742,Seed URL is longer than 1023 bytes
901743,'type' is not valid to get KR results
901755,Last file task not finish
901756,Seed Word number exceeds 100
901761,The query type is not valid
9014001,"System busy, try again later please"
9014002,"System busy, your request is rejected, try again later please"
9014003,"The request time out, please adjust your request or try again later"
8502,You do not have enough KR quota
9011500,"Sublink conflicts with existing Sublink, now one adgroup only support one Sublink"
9011501,Destination URL is null
9011502,"Destination URL is invalid, URL must start with http:// or https://"
9011503,Duplicated destination URLs
9011504,Destination URL is longer than 1024 bytes
9011505,Sublink URL domain conflicts with registered website
9011506,URL includes invalid suffix
9011507,URL includes invalid prefix
9011508,URL includes invalid special chracters
9011509,Description is null
9011510,Duplicated descriptions
9011511,"Sublink must have no less than three descriptions and their corresponding destination URLs , and no more than five descriptions and their corresponding destination URLs"
9011512,Each Sublink description less than 16 bytes. Max total length of descriptions in the array is 56 bytes
9011513,Description includes invalid brands
9011514,Description includes invalid trademarks
9011515,Description includes special chracters
9011516,Description triggers blacklist
9011517,"Specific certifications required for the sublink, visit the URL page for more information"
9011518,'getTemp' is not valid
9011521,user can not operate sublink
90130,The phone Id does not exist
9011612,"Each MobileSublink description less than 16 bytes. Max total length of descriptions the array is 32 bytes. When a MobileSublink has only one description, its length must more than 8 bytes."
9011621,"Phone conflicts with existing phone, now one adgroup only support one phone"
9011620,PhoneNum input is invalid
90130,The bridge Id does not exist
9011630,You have not opened the bridge function
9011631,"Bridge conflicts with existing bridge, now one adgroup only support one bridge"
901121,The parameter 'type' is not valid for getting changed items
901122,The required startTime is null
901123,The startTime must be earlier than endTime
901124,The startTime can not be earlier than 3 month ago
901125,The returned keyword number can not exceed 20000
901126,The returned creatives number can not exceed 20000
901127,The returned adgroup number can not exceed 20000
9011271,Returned dynamic creative number exceeds 20000
9011272,Returned sublink number exceeds 20000
9011273,Returned mobile sublink number exceeds 20000
9011274,Returned phone number exceeds 20000
9011275,Returned bridge number exceeds 20000
901128,The startTime can not be earlier than last month
901131,Do not have authorization to set the account IP exclusion
901132,The account IP exclusion include null element
901133,The number of account IP exclusion can not exceeds 30
901134,The account IP exclusion is not valid
901135,The returned account IP exclusion number exceeds 33
901136,The number of advanced account IP exclusion can not exceeds 3
901141,Do not have authorization to set the account target regoin
901142,The input target region is not valid
901151,Do not have authorization to set the account budget
901152,The account budget is less than 50 RMB
901153,"The account budget is higher than 1,000,000 RMB"
901154,Account budget setting times exceeds the daily limit
901161,Invalid compression method
901162,Last file task not finish
901163,File ID not exist
901164,"File process error, try again later"
901165,The file is still in process
901166,element is missing in campaignSelectedColumn
901167,element is missing in adgroupSelectedColumn
901168,element is missing in keywordSelectedColumn
901169,element is missing in creativeSelectedColumn
901170,selectedRow is invalid
901171,campaignSelectedColumn is invalid
901172,adgroupSelectedColumn is invalid
901173,keywordSelectedColumn is invalid
901174,creativeSelectedColumn is invalid
901175,element 'temp' is required
901176,NewCreativeType is invalid
901177,Type is invalid
901178,changedNewCreativeScales is invalid
901179,operator is invalid
901180,NewCreativeLevel is invalid
901673,includePhraseType is invalid
901183,extended input is invalid
9011622,"System busy, your last download request is rejected, try again later please."
9011633,Type should be assigned if the id is not null
901129,Returned dynamic creative number exceeds 20000
90116001,Your request fields is invalid
90116002,Please input at least one level
90116003,System Error
90116004,System Error
90116005,The download request has been cancelled
90116006,System Error
90116007,The itemType is invalid
90116008,"The type is invalid(3:campaign,5:adgroup,8:campaign+adgroup only for dynamic creative)"
90116009,Returned the item number exceeds 20000
90116010,The type is invalid for the adgroup item(3:campaign)
9013002,Backend service is not reachable
901137,The dynamic creative param is invalid
9012900,The exclusion type is invalid
9012901,The number of exclusion url is more than 20
9012902,The number of exclusion word is more than 50
9012903,The exclusioncontent is invalid
9012904,The exclusion type num is over limit
9012905,The exclusion type not exists
9011040,DynCreatives are too much in campaign
9011041,DynCreatives are too much in adgroup
9011042,DynCreative is duplicated
9011043,DynCreative title is longer than 32 chars
9011044,DynCreative url is longer than 1017 chars
9011047,The dynCreativeId is not exist
9011048,The adgroup is not belong to the campaign
90114001,the strategy name is too long
90114003,the strategy name is exist
90114005,too many strategy has been created
90114007,the isPause value is invalid
90114009,the bid type is invalid
90114011,the up bid rate is invalid
90114015,target rank is invalid
90114017,parameters in labcore is invalid
90114019,labcore system error
90114021,the strategy is not exist
90114023,too many strategy word in strategy
90114025,too many strategy word for user
90114027,word not existed
90114029,word already in a strategy
90114031,the PC max bid is invalid
90114033,the Mobile max bid is invalid
90114035,word not in strategy
90114601,the strategy name is null
90114603,the isPause value is null
90114605,the bid type is null
90114607,target rank is null
90114609,upbidrate is null
90114611,pcmaxbid is null
90114613,mobilemaxbid is null
90114615,upbidrate is not null
90114617,pcmaxbid is not null
90114619,mobilemaxbid is not null
90114621,request is null
90114623,lab system error
90114625,strategy id is null
90114627,ids is null
90114629,start date is null
90114631,end date is null
90114633,device is null
90114635,unitOfTime is null
90114637,duration is null
90114639,start date should less than 30 days till now
90114641,end date should not after today
90114643,end date is before start date
90114645,device is invalid
90114647,strategy not exsited
90114649,unitOfTime is invalid
90114651,start date is not equal to end date
90114653,duration is invalid
90114655,strategy word is not existed
90114657,"start date's format is invalid, it should be 'yyyy-MM-dd'"
90114659,"end date's format is invalid, it should be 'yyyy-MM-dd"
9251,User id not exist
9253,System error
925001,original url is null
925101,image md5 is null
925102,image md5 is wrong
925103,original url is invalid
925104,original url surffix is invalid
925107,bind size is bigger than 10
925109,targetid is invalid
925110,batch bind size must be less than 200
925113,adGroupId is null
925114,contentId is null
925115,content is null
925116,"Duplicated item IDs in the request, only the operation of the last ID is confirmed"
925117,contentId is invalid
925118,contentId is not exist
925119,"logoUrl pattern is invalid, need get it from process Image API"
925120,campaignId is not exist
925121,adGroupId is not exist
9251000,batch adGroup size must be less than 1000
9251090,pc image width must be 121
9251091,pc image height must be 75
9251092,pc image size must be less than 100k
9251004,"PCImageAds subChainItem.title1 length must be in [4,50]"
9251005,"PCImageAds subChainItem.title2 length must be in [4,50]"
9251006,"PCImageAds subChainItem.title3 length must be in [4,50]"
9251007,"PCImageAds subChainItem.title4 length must be in [4,50]"
9251008,"PCImageAds subChainItem.title5 length must be in [4,50]"
9251009,"PCImageAds subChainItem.title all length must be in [4,50]"
9251010,"PCImageAds subChainItem.url1 length must be in [1,1024]"
9251011,"PCImageAds subChainItem.url2 length must be in [1,1024]"
9251012,"PCImageAds subChainItem.url3 length must be in [1,1024]"
9251013,"PCImageAds subChainItem.url4 length must be in [1,1024]"
9251014,"PCImageAds subChainItem.url5 length must be in [1,1024]"
9251015,"logoUrl length must be in [1,1024]"
9251016,logoUrl surffix must be http
9251017,"PCImageAds subChainItem size must be in [1,5]"
9251018,PCImageAds subChainItem.title1 include special characters
9251019,PCImageAds subChainItem.title1 trigger blacklist
9251020,PCImageAds subChainItem.title1 include invalid trademarks
9251021,PCImageAds subChainItem.title1 include invalid brands
9251022,Specific certifications required for the title1
9251023,PCImageAds subChainItem.title2 include special characters
9251024,PCImageAds subChainItem.title2 trigger blacklist
9251025,PCImageAds subChainItem.title2 include invalid trademarks
9251026,PCImageAds subChainItem.title2 include invalid brands
9251027,Specific certifications required for the title2
9251028,PCImageAds subChainItem.title3 include special characters
9251029,PCImageAds subChainItem.title3 trigger blacklist
9251030,PCImageAds subChainItem.title3 include invalid trademarks
9251031,PCImageAds subChainItem.title3 include invalid brands
9251032,Specific certifications required for the title3
9251033,PCImageAds subChainItem.title4 include special characters
9251034,PCImageAds subChainItem.title4 trigger blacklist
9251035,PCImageAds subChainItem.title4 include invalid trademarks
9251036,PCImageAds subChainItem.title4 include invalid brands
9251037,Specific certifications required for the title4
9251038,PCImageAds subChainItem.title5 include special characters
9251039,PCImageAds subChainItem.title5 trigger blacklist
9251040,PCImageAds subChainItem.title5 include invalid trademarks
9251041,PCImageAds subChainItem.title5 include invalid brands
9251042,Specific certifications required for the title5
9251043,PCImageAds subChainItem.title all include special characters
9251044,PCImageAds subChainItem.title all trigger blacklist
9251045,PCImageAds subChainItem.title1 all include invalid trademarks
9251046,PCImageAds subChainItem.title1 all include invalid brands
9251047,Specific certifications required for the PCImageAds sublink
9251048,PCImageAds subChainItem.url1 includes special chracters
9251049,PCImageAds subChainItem.url1 includes invalid prefix
9251050,PCImageAds subChainItem.url1 includes invalid suffix
9251051,PCImageAds subChainItem.url1 domain conflicts with registered website
9251052,PCImageAds subChainItem.url2 includes special chracters
9251053,PCImageAds subChainItem.url2 includes invalid prefix
9251054,PCImageAds subChainItem.url2 includes invalid suffix
9251055,PCImageAds subChainItem.url2 domain conflicts with registered website
9251056,PCImageAds subChainItem.url3 includes special chracters
9251057,PCImageAds subChainItem.url3 includes invalid prefix
9251058,PCImageAds subChainItem.url3 includes invalid suffix
9251059,PCImageAds subChainItem.url3 domain conflicts with registered website
9251060,PCImageAds subChainItem.url4 includes special chracters
9251061,PCImageAds subChainItem.url4includes invalid prefix
9251062,PCImageAds subChainItem.url4 includes invalid suffix
9251063,PCImageAds subChainItem.url4 domain conflicts with registered website
9251064,PCImageAds subChainItem.url5 includes special chracters
9251065,PCImageAds subChainItem.url5includes invalid prefix
9251066,PCImageAds subChainItem.url5 includes invalid suffix
9251067,PCImageAds subChainItem.url5 domain conflicts with registered website
9251100,"MobileImageAds subtitle1 length must between 18,26"
9251101,"MobileImageAds subtitle2 length must between 18,26"
9251102,"MobileImageAds subtitle3 length must between 18,26"
9251103,"MobileImageAds logoUrl length must be in [1,1024]"
9251104,MobileImageAds logoUrl preffix must be http
9251110,MobileImageAds subtitle1 include special characters
9251111,MobileImageAds subtitle1 trigger blacklist
9251112,MobileImageAds subtitle1 include invalid trademarks
9251113,MobileImageAds subtitle1 include invalid brands
9251114,Specific certifications required for the subtitle1
9251115,MobileImageAds subtitle2 include special characters
9251116,MobileImageAds subtitle2 trigger blacklist
9251117,MobileImageAds subtitle2 include invalid trademarks
9251118,MobileImageAds subtitle2 include invalid brands
9251119,Specific certifications required for the subtitle2
9251120,MobileImageAds subtitle3 include special characters
9251121,MobileImageAds subtitle3 trigger blacklist
9251122,MobileImageAds subtitle3 include invalid trademarks
9251123,MobileImageAds subtitle3 include invalid brands
9251124,Specific certifications required for the subtitle3
9251125,MobileImageAds all subtitle include special characters
9251126,MobileImageAds all subtitle trigger blacklist
9251127,MobileImageAds all subtitle include invalid trademarks
9251128,MobileImageAds all subtitle include invalid brands
9251129,Specific certifications required for all subtitle
9251140,Mobile image width must be 108px
9251141,Mobile image height must be 108px
9251142,Mobile image size must be less than 5k
9011701,The startDate is null
9011702,The endDate is null
9011703,The endDate is earlier than startDate
9011704,The startDate for querying operation records should be later than today-1 month
9011705,The optTypes contains invalid values
9011706,The optLevel is null
9011707,The optLevel is not supported
9011708,The optContents contains invalid fields
9073,system error
9074,param error
9075,no auth
907200,"add remarket people limited, people's count can not be more than 200"
907201,The Json message you provided is invalid
907202,people name is too long
907203,"duration must belong to (1,3,7,15,30,60)"
907204,"level must belong to (1,2)"
907205,"levelids and showwords are all empty, must fill one"
907206,show words' count can not be more than 20000
907207,people ids' count is 0
907208,Tpeople ids' count can not be more than 200
907209,people id is null
907210,plan name is null
907211,plan name is too long
907212,"showprob must belong to (1,2)"
907213,wregion is empty
907214,planid is null
907215,"add plan limited, plan's count can not be more than 100"
907216,"not remarketing plan, can not bind people"
907217,one plan can mostly bind 100 include peoples
907218,one plan can mostly bind 2 exclude peoples
